,player_id,start_time,player_team_id,home_team_id,ground_id,international_class_id,floodlit,neutral_match,international_valid,followon,rain_rule,days_extended,actual_days,position_id,style_id,height,weight,current_age_in_days,batting_order,opponent_team_id,target_value,target_id,is_home,current_age
2265,1129565,2023-06-18 11:00:00,34,26,700,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9249,4,26,0.0,6,False,25.339726027397262
2266,1129565,2023-06-15 06:30:00,34,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9246,4,191,2.0,6,False,25.33150684931507
2276,1129565,2023-06-17 06:30:00,34,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9248,4,116,2.0,6,False,25.336986301369862
2277,1129565,2023-06-11 11:00:00,34,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9242,4,191,0.0,6,False,25.32054794520548
2285,1129565,2023-06-10 11:00:00,34,26,700,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9241,5,26,0.0,6,False,25.317808219178083
2294,1129565,2023-06-09 11:00:00,34,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9240,4,116,0.0,6,False,25.315068493150687
2318,928109,2023-08-27 11:45:00,34,191,3439,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,9055,6,191,0.0,6,False,24.80821917808219
2324,928109,2023-06-10 11:00:00,34,26,700,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,8977,4,26,0.0,6,False,24.594520547945205
2335,928109,2023-06-09 11:00:00,34,0,700,3.0,1,1,1,0,0,0,1,0,2,0.0,0.0,8976,3,116,0.0,6,False,24.59178082191781
2343,928109,2023-06-18 11:00:00,34,26,700,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,8985,3,26,0.0,6,False,24.616438356164384
2353,928109,2023-08-20 11:45:00,34,0,3439,3.0,1,1,1,0,0,0,1,0,2,0.0,0.0,9048,5,211,0.0,6,False,24.78904109589041
2358,26139,2023-06-10 11:00:00,34,26,700,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,15626,9,26,0.0,6,False,42.81095890410959
2470,1072470,2023-04-17 16:00:00,7,7,545,3.0,3,0,1,0,0,0,1,1,0,0.0,0.0,8411,7,5,0.0,6,True,23.043835616438358
2568,1161606,2023-04-17 16:00:00,7,7,545,3.0,3,0,1,0,0,0,1,1,2,5.11,0.0,10753,11,5,0.0,6,True,29.46027397260274
2598,420427,2023-07-29 03:30:00,20,20,2623,3.0,1,0,1,0,0,0,1,5,0,0.0,0.0,11358,4,36,0.0,6,True,31.117808219178084
2604,701215,2023-10-03 01:00:00,32,0,3638,3.0,1,1,1,0,0,0,1,2,2,0.0,0.0,10105,7,6,1.0,6,False,27.684931506849313
2644,633660,2023-10-04 06:00:00,16,0,3638,3.0,1,1,1,0,0,0,1,0,2,0.0,0.0,8961,5,25,4.0,6,False,24.55068493150685
2647,633660,2023-08-01 01:00:00,16,16,2198,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,8897,4,207,0.0,6,True,24.375342465753423
2649,633660,2023-05-04 00:00:00,16,0,3635,3.0,1,1,1,0,0,0,1,0,2,0.0,0.0,8808,2,207,1.0,6,False,24.13150684931507
2664,633660,2023-03-08 01:30:00,16,0,2587,3.0,1,1,1,0,0,0,1,0,2,0.0,0.0,8751,2,38,2.0,6,False,23.975342465753425
2676,633660,2023-05-11 03:30:00,16,119,3635,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,8815,2,119,0.0,6,False,24.15068493150685
2684,633660,2023-07-26 01:00:00,16,16,2198,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,8891,4,121,1.0,6,True,24.35890410958904
2685,633660,2023-03-12 05:40:00,16,19,2587,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,8755,2,19,0.0,6,False,23.986301369863014
2694,868003,2023-10-04 06:00:00,16,0,3638,3.0,1,1,1,0,0,0,1,4,0,0.0,0.0,9128,1,25,1.0,6,False,25.008219178082193
2696,868003,2023-08-01 01:00:00,16,16,2198,3.0,1,0,1,0,0,0,1,4,0,0.0,0.0,9064,1,207,1.0,6,True,24.832876712328765
2697,868003,2023-05-04 00:00:00,16,0,3635,3.0,1,1,1,0,0,0,1,4,0,0.0,0.0,8975,4,207,1.0,6,False,24.589041095890412
2708,868003,2023-03-08 01:30:00,16,0,2587,3.0,1,1,1,0,0,0,1,4,0,0.0,0.0,8918,4,38,1.0,6,False,24.432876712328767
2714,868003,2023-05-11 03:30:00,16,119,3635,3.0,1,0,1,0,0,0,1,4,0,0.0,0.0,8982,5,119,0.0,6,False,24.60821917808219
2720,868003,2023-07-26 01:00:00,16,16,2198,3.0,1,0,1,0,0,0,1,4,0,0.0,0.0,9058,1,121,0.0,6,True,24.816438356164383
2721,868003,2023-03-12 05:40:00,16,19,2587,3.0,1,0,1,0,0,0,1,4,0,0.0,0.0,8922,4,19,0.0,6,False,24.443835616438356
2729,402140,2023-10-04 06:00:00,16,0,3638,3.0,1,1,1,0,0,0,1,1,2,0.0,0.0,11956,10,25,0.0,6,False,32.75616438356165
2746,402140,2023-05-11 03:30:00,16,119,3635,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,11810,10,119,0.0,6,False,32.35616438356164
2804,1058508,2023-10-03 01:00:00,32,0,3638,3.0,1,1,1,0,0,0,1,1,2,0.0,0.0,9561,11,6,0.0,6,False,26.194520547945206
2814,25056,2023-07-29 03:30:00,20,20,2623,3.0,1,0,1,0,0,0,1,3,0,0.0,0.0,13142,2,36,1.0,6,True,36.00547945205479
2815,25056,2023-07-25 03:30:00,20,20,2623,3.0,1,0,1,0,0,0,1,3,0,0.0,0.0,13138,3,36,1.0,6,True,35.99452054794521
2816,25056,2023-07-22 03:30:00,20,20,2623,3.0,1,0,1,0,0,0,1,3,0,0.0,0.0,13135,3,216,0.0,6,True,35.986301369863014
2828,25056,2023-09-24 02:30:00,20,0,2198,3.0,1,1,1,0,0,0,1,3,0,0.0,0.0,13199,4,19,1.0,6,False,36.16164383561644
2838,25056,2023-09-23 02:30:00,20,16,2198,3.0,1,0,1,0,0,0,1,3,0,0.0,0.0,13198,8,16,0.0,6,False,36.15890410958904
2845,25056,2023-09-20 02:30:00,20,16,2198,3.0,1,0,1,0,9,0,1,3,0,0.0,0.0,13195,2,16,0.0,6,False,36.15068493150685
2853,1115025,2023-09-24 02:30:00,20,0,2198,3.0,1,1,1,0,0,0,1,1,0,0.0,0.0,8069,11,19,0.0,6,False,22.106849315068494
2876,568452,2023-03-12 05:40:00,16,19,2587,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,9817,10,19,0.0,6,False,26.895890410958906
2885,1089823,2023-10-14 13:15:00,196,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,6632,5,135,0.0,6,False,18.16986301369863
2886,1089823,2023-10-12 13:15:00,196,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,6630,6,173,0.0,6,False,18.164383561643834
2894,1089823,2023-10-06 13:15:00,196,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,6624,5,191,0.0,6,False,18.147945205479452
2899,1089823,2023-10-05 09:00:00,196,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,6623,5,173,0.0,6,False,18.145205479452056
2900,346571,2023-10-14 13:15:00,196,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,13784,6,135,1.0,6,False,37.76438356164383
2908,346571,2023-10-06 13:15:00,196,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,13776,6,191,1.0,6,False,37.74246575342466
2913,346571,2023-10-05 09:00:00,196,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,13775,4,173,0.0,6,False,37.73972602739726
2915,420430,2023-10-12 13:15:00,196,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,11259,5,173,1.0,6,False,30.846575342465755
2920,420430,2023-10-06 13:15:00,196,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,11253,3,191,0.0,6,False,30.83013698630137
2921,1176871,2023-10-14 09:00:00,173,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8174,3,191,0.0,6,True,22.394520547945206
2922,1176871,2023-10-08 09:00:00,173,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8168,3,196,0.0,6,True,22.378082191780823
2923,1176871,2023-10-07 09:00:00,173,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8167,3,191,1.0,6,True,22.375342465753423
2928,1158760,2023-10-14 09:00:00,173,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9852,4,191,0.0,6,True,26.991780821917807
2941,1158760,2023-10-07 09:00:00,173,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9845,4,191,0.0,6,True,26.972602739726028
2945,1158760,2023-10-11 09:00:00,173,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9849,4,135,1.0,6,True,26.983561643835618
2960,807509,2023-10-11 13:15:00,191,0,3412,3.0,1,1,1,0,0,0,1,2,2,0.0,0.0,10158,6,196,0.0,6,False,27.83013698630137
2963,807509,2023-10-04 09:00:00,191,173,3412,3.0,1,0,1,0,0,0,1,2,2,0.0,0.0,10151,6,173,0.0,6,False,27.81095890410959
2966,807509,2023-08-20 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,2,2,0.0,0.0,10106,8,34,0.0,6,True,27.687671232876713
2974,807509,2023-10-10 13:15:00,191,0,3412,3.0,1,1,1,0,0,0,1,2,2,0.0,0.0,10157,7,196,2.0,6,False,27.827397260273973
2975,807509,2023-08-31 11:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,2,2,0.0,0.0,10117,5,211,0.0,6,True,27.71780821917808
2976,807509,2023-08-30 11:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,2,2,0.0,0.0,10116,5,211,1.0,6,True,27.715068493150685
2978,807509,2023-08-22 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,2,2,0.0,0.0,10108,6,34,4.0,6,True,27.693150684931506
2990,807509,2023-08-27 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,2,2,0.0,0.0,10113,8,211,1.0,6,True,27.706849315068492
2991,807509,2023-08-24 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,2,2,0.0,0.0,10110,8,34,0.0,6,True,27.698630136986303
3002,1273409,2023-06-10 06:30:00,191,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,8415,8,116,0.0,6,False,23.054794520547944
3015,1273409,2023-10-04 09:00:00,191,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8531,5,173,1.0,6,False,23.372602739726027
3017,1273409,2023-08-20 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8486,7,34,0.0,6,True,23.24931506849315
3028,1273409,2023-10-10 13:15:00,191,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,8537,5,196,0.0,6,False,23.389041095890413
3029,1273409,2023-08-31 11:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8497,4,211,1.0,6,True,23.279452054794522
3030,1273409,2023-08-30 11:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8496,3,211,0.0,6,True,23.276712328767122
3032,1273409,2023-08-22 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8488,7,34,0.0,6,True,23.254794520547946
3033,1273409,2023-06-19 11:00:00,191,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,8424,7,34,0.0,6,False,23.07945205479452
3048,1273409,2023-08-27 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8493,2,211,0.0,6,True,23.268493150684932
3049,1273409,2023-08-24 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8490,7,34,1.0,6,True,23.26027397260274
3050,1273409,2023-08-21 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8487,2,211,3.0,6,True,23.252054794520546
3059,1151256,2023-10-12 09:00:00,191,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,8583,1,135,2.0,6,False,23.515068493150686
3060,1151256,2023-10-11 13:15:00,191,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,8582,1,196,0.0,6,False,23.512328767123286
3061,1151256,2023-10-04 09:00:00,191,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8575,4,173,0.0,6,False,23.493150684931507
3062,1151256,2023-08-20 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8530,4,34,1.0,6,True,23.36986301369863
3070,1151256,2023-06-10 06:30:00,191,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,8459,1,116,0.0,6,False,23.175342465753424
3072,1151256,2023-08-27 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8537,4,211,0.0,6,True,23.389041095890413
3073,1151256,2023-08-24 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8534,4,34,2.0,6,True,23.38082191780822
3074,1151256,2023-08-21 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8531,4,211,0.0,6,True,23.372602739726027
3079,1151256,2023-08-31 11:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8541,1,211,1.0,6,True,23.4
3080,1151256,2023-08-30 11:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8540,1,211,0.0,6,True,23.397260273972602
3081,1151256,2023-08-22 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8532,4,34,0.0,6,True,23.375342465753423
3087,1280665,2023-10-11 13:15:00,191,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,7696,5,196,0.0,6,False,21.084931506849315
3088,1280665,2023-08-20 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,7644,6,34,0.0,6,True,20.942465753424656
3092,1280665,2023-06-18 06:30:00,191,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,7581,4,116,0.0,6,False,20.76986301369863
3093,1280665,2023-06-10 06:30:00,191,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,7573,7,116,0.0,6,False,20.747945205479454
3095,1280665,2023-08-27 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,7651,6,211,0.0,6,True,20.96164383561644
3096,1280665,2023-08-24 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,7648,6,34,0.0,6,True,20.953424657534246
3101,1280665,2023-10-10 13:15:00,191,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,7695,6,196,0.0,6,False,21.08219178082192
3102,1280665,2023-08-31 11:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,7655,11,211,0.0,6,True,20.972602739726028
3103,1280665,2023-08-30 11:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,7654,7,211,0.0,6,True,20.96986301369863
3106,585463,2023-10-07 13:15:00,135,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9057,3,196,1.0,6,False,24.813698630136987
3107,585463,2023-10-04 13:15:00,135,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9054,9,196,0.0,6,False,24.805479452054794
3116,585463,2023-10-10 09:00:00,135,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9060,5,173,0.0,6,False,24.82191780821918
3117,585463,2023-10-08 13:15:00,135,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9058,3,191,0.0,6,False,24.816438356164383
3118,585463,2023-10-06 09:00:00,135,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9056,9,173,0.0,6,False,24.81095890410959
3119,585463,2023-10-05 13:15:00,135,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9055,10,191,0.0,6,False,24.80821917808219
3132,380561,2023-10-04 13:15:00,135,0,3412,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,12178,3,196,0.0,6,False,33.364383561643834
3142,380561,2023-10-10 09:00:00,135,173,3412,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,12184,3,173,0.0,6,False,33.38082191780822
3143,380561,2023-10-08 13:15:00,135,0,3412,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,12182,5,191,0.0,6,False,33.37534246575343
3144,380561,2023-10-06 09:00:00,135,173,3412,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,12180,3,173,0.0,6,False,33.36986301369863
3145,380561,2023-10-05 13:15:00,135,0,3412,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,12179,3,191,0.0,6,False,33.367123287671234
3160,1089764,2023-10-04 13:15:00,135,0,3412,3.0,1,1,1,0,0,0,1,0,2,0.0,0.0,7947,7,196,0.0,6,False,21.77260273972603
3161,1089764,2023-10-10 09:00:00,135,173,3412,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,7953,6,173,0.0,6,False,21.78904109589041
3162,1089764,2023-10-08 13:15:00,135,0,3412,3.0,1,1,1,0,0,0,1,0,2,0.0,0.0,7951,7,191,0.0,6,False,21.783561643835615
3163,1089764,2023-10-06 09:00:00,135,173,3412,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,7949,6,173,0.0,6,False,21.778082191780822
3164,1089764,2023-10-05 13:15:00,135,0,3412,3.0,1,1,1,0,0,0,1,0,2,0.0,0.0,7948,9,191,0.0,6,False,21.775342465753425
3173,1347287,2023-10-05 09:00:00,196,173,3412,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,5860,7,173,0.0,6,False,16.054794520547944
3175,1347287,2023-10-12 13:15:00,196,173,3412,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,5867,9,173,0.0,6,False,16.073972602739726
3182,1276635,2023-10-11 09:00:00,173,173,3412,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,6427,5,135,1.0,6,True,17.60821917808219
3219,1155609,2023-10-10 13:15:00,191,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,8127,1,196,0.0,6,False,22.265753424657536
3220,1155609,2023-08-31 11:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8087,10,211,0.0,6,True,22.156164383561645
3221,1155609,2023-08-30 11:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8086,6,211,2.0,6,True,22.153424657534245
3222,1155609,2023-08-22 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8078,3,34,0.0,6,True,22.13150684931507
3223,1155609,2023-06-19 11:00:00,191,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,8014,3,34,1.0,6,False,21.956164383561642
3229,1155609,2023-08-27 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8083,3,211,0.0,6,True,22.145205479452056
3230,1155609,2023-08-24 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8080,3,34,0.0,6,True,22.136986301369863
3231,1155609,2023-08-21 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8077,3,211,0.0,6,True,22.12876712328767
3236,1155609,2023-06-18 06:30:00,191,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,8013,3,116,1.0,6,False,21.953424657534246
3237,1155609,2023-06-10 06:30:00,191,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,8005,3,116,0.0,6,False,21.931506849315067
3239,1155609,2023-08-20 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8076,3,34,0.0,6,True,22.126027397260273
3243,346602,2023-10-10 13:15:00,191,0,3412,3.0,1,1,1,0,0,0,1,6,2,0.0,0.0,13352,2,196,0.0,6,False,36.58082191780822
3244,346602,2023-08-31 11:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,13312,2,211,3.0,6,True,36.47123287671233
3245,346602,2023-08-22 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,13303,2,34,1.0,6,True,36.446575342465756
3246,346602,2023-06-19 11:00:00,191,0,700,3.0,1,1,1,0,0,0,1,6,2,0.0,0.0,13239,2,34,0.0,6,False,36.271232876712325
3253,346602,2023-08-27 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,13308,1,211,0.0,6,True,36.46027397260274
3254,346602,2023-08-24 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,13305,2,34,1.0,6,True,36.45205479452055
3257,346602,2023-06-18 06:30:00,191,0,700,3.0,1,1,1,0,0,0,1,6,2,0.0,0.0,13238,2,116,0.0,6,False,36.26849315068493
3259,346602,2023-10-12 09:00:00,191,0,3412,3.0,1,1,1,0,0,0,1,6,2,0.0,0.0,13354,2,135,0.0,6,False,36.586301369863016
3260,346602,2023-10-11 13:15:00,191,0,3412,3.0,1,1,1,0,0,0,1,6,2,0.0,0.0,13353,2,196,0.0,6,False,36.583561643835615
3261,346602,2023-10-04 09:00:00,191,173,3412,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,13346,2,173,0.0,6,False,36.56438356164384
3262,346602,2023-08-20 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,13301,2,34,4.0,6,True,36.441095890410956
3265,1151261,2023-10-10 13:15:00,191,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9205,9,196,0.0,6,False,25.21917808219178
3266,1151261,2023-08-31 11:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9165,8,211,0.0,6,True,25.10958904109589
3267,1151261,2023-08-30 11:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9164,9,211,0.0,6,True,25.106849315068494
3269,1151261,2023-08-22 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9156,11,34,0.0,6,True,25.084931506849315
3270,1151261,2023-06-19 11:00:00,191,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9092,10,34,0.0,6,False,24.90958904109589
3286,1151261,2023-08-27 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9161,9,211,0.0,6,True,25.0986301369863
3287,1151261,2023-08-24 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9158,11,34,0.0,6,True,25.09041095890411
3300,1151261,2023-06-10 06:30:00,191,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9083,9,116,0.0,6,False,24.884931506849316
3310,1151261,2023-10-04 09:00:00,191,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9199,9,173,0.0,6,False,25.202739726027396
3312,1151261,2023-08-20 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9154,10,34,0.0,6,True,25.07945205479452
3319,1089824,2023-10-14 13:15:00,196,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,7641,4,135,1.0,6,False,20.934246575342467
3320,1089824,2023-10-12 13:15:00,196,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,7639,4,173,0.0,6,False,20.92876712328767
3324,1089824,2023-10-05 09:00:00,196,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,7632,1,173,0.0,6,False,20.90958904109589
3327,1089824,2023-10-06 13:15:00,196,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,7633,1,191,0.0,6,False,20.912328767123288
3331,308507,2023-10-10 09:00:00,135,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,12373,1,173,0.0,6,False,33.8986301369863
3332,308507,2023-10-06 09:00:00,135,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,12369,1,173,0.0,6,False,33.88767123287671
3333,308507,2023-10-05 13:15:00,135,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12368,1,191,0.0,6,False,33.88493150684931
3337,308507,2023-10-04 13:15:00,135,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12367,1,196,0.0,6,False,33.88219178082192
3345,1107671,2023-10-10 09:00:00,135,173,3412,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,8946,2,173,0.0,6,False,24.50958904109589
3346,1107671,2023-10-08 13:15:00,135,0,3412,3.0,1,1,1,0,0,0,1,0,2,0.0,0.0,8944,1,191,0.0,6,False,24.504109589041096
3347,1107671,2023-10-06 09:00:00,135,173,3412,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,8942,4,173,0.0,6,False,24.4986301369863
3348,1107671,2023-10-05 13:15:00,135,0,3412,3.0,1,1,1,0,0,0,1,0,2,0.0,0.0,8941,4,191,0.0,6,False,24.495890410958904
3354,1107671,2023-10-07 13:15:00,135,0,3412,3.0,1,1,1,0,0,0,1,0,2,0.0,0.0,8943,2,196,1.0,6,False,24.5013698630137
3355,1107671,2023-10-04 13:15:00,135,0,3412,3.0,1,1,1,0,0,0,1,0,2,0.0,0.0,8940,4,196,0.0,6,False,24.493150684931507
3388,1155599,2023-06-10 06:30:00,191,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,7534,4,116,0.0,6,False,20.64109589041096
3398,1155599,2023-10-04 09:00:00,191,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,7650,7,173,0.0,6,False,20.958904109589042
3407,1155599,2023-10-10 13:15:00,191,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,7656,8,196,0.0,6,False,20.975342465753425
3408,1155599,2023-08-31 11:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,7616,6,211,0.0,6,True,20.865753424657534
3409,1155599,2023-08-30 11:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,7615,8,211,1.0,6,True,20.863013698630137
3411,1155599,2023-08-22 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,7607,9,34,0.0,6,True,20.84109589041096
3412,1155599,2023-06-19 11:00:00,191,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,7543,9,34,0.0,6,False,20.665753424657535
3423,1155599,2023-08-27 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,7612,7,211,0.0,6,True,20.854794520547944
3424,1155599,2023-08-24 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,7609,9,34,0.0,6,True,20.846575342465755
3433,1089932,2023-10-08 09:00:00,173,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8097,1,196,0.0,6,True,22.183561643835617
3434,1089932,2023-10-07 09:00:00,173,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8096,1,191,1.0,6,True,22.18082191780822
3437,1089932,2023-10-14 09:00:00,173,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8103,1,191,0.0,6,True,22.2
3442,1089932,2023-10-11 09:00:00,173,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8100,1,135,0.0,6,True,22.19178082191781
